12 Mar 2024 04:03:11.000,-805.183468,-6770.265522,-850.310647,6.296399,-0.222175,-4.285197
12 Mar 2024 04:03:12.000,-798.886572,-6770.483537,-854.595333,6.297386,-0.213844,-4.284145
12 Mar 2024 04:03:13.000,-792.588692,-6770.693220,-858.878965,6.298365,-0.205513,-4.283088
12 Mar 2024 04:03:14.000,-786.289837,-6770.894573,-863.161536,6.299337,-0.197181,-4.282026
12 Mar 2024 04:03:15.000,-779.990014,-6771.087594,-867.443043,6.300300,-0.188850,-4.280958
12 Mar 2024 04:03:16.000,-773.689232,-6771.272283,-871.723480,6.301256,-0.180518,-4.279885
12 Mar 2024 04:03:17.000,-767.387498,-6771.448641,-876.002840,6.302204,-0.172187,-4.278807
12 Mar 2024 04:03:18.000,-761.084819,-6771.616667,-880.281120,6.303145,-0.163855,-4.277723
12 Mar 2024 04:03:19.000,-754.781205,-6771.776360,-884.558314,6.304077,-0.155522,-4.276635
12 Mar 2024 04:03:20.000,-748.476661,-6771.927722,-888.834417,6.305002,-0.147190,-4.275540
12 Mar 2024 04:03:21.000,-742.171196,-6772.070751,-893.109422,6.305919,-0.138858,-4.274441
12 Mar 2024 04:03:22.000,-735.864819,-6772.205448,-897.383326,6.306829,-0.130525,-4.273337
12 Mar 2024 04:03:23.000,-729.557535,-6772.331812,-901.656122,6.307730,-0.122193,-4.272227
12 Mar 2024 04:03:24.000,-723.249355,-6772.449843,-905.927806,6.308624,-0.113860,-4.271112
12 Mar 2024 04:03:25.000,-716.940284,-6772.559542,-910.198373,6.309510,-0.105527,-4.269991
12 Mar 2024 04:03:26.000,-710.630331,-6772.660908,-914.467816,6.310388,-0.097194,-4.268865
12 Mar 2024 04:03:27.000,-704.319504,-6772.753940,-918.736131,6.311259,-0.088861,-4.267735
12 Mar 2024 04:03:28.000,-698.007810,-6772.838640,-923.003312,6.312121,-0.080528,-4.266598
12 Mar 2024 04:03:29.000,-691.695258,-6772.915007,-927.269355,6.312976,-0.072195,-4.265457
12 Mar 2024 04:03:30.000,-685.381854,-6772.983040,-931.534253,6.313823,-0.063862,-4.264310
12 Mar 2024 04:03:31.000,-679.067607,-6773.042741,-935.798002,6.314663,-0.055529,-4.263158
12 Mar 2024 04:03:32.000,-672.752525,-6773.094108,-940.060597,6.315494,-0.047196,-4.262001
12 Mar 2024 04:03:33.000,-666.436615,-6773.137142,-944.322032,6.316318,-0.038863,-4.260839
12 Mar 2024 04:03:34.000,-660.119885,-6773.171843,-948.582301,6.317134,-0.030529,-4.259671
12 Mar 2024 04:03:35.000,-653.802343,-6773.198211,-952.841401,6.317943,-0.022196,-4.258498
12 Mar 2024 04:03:36.000,-647.483996,-6773.216246,-957.099325,6.318743,-0.013863,-4.257320
12 Mar 2024 04:03:37.000,-641.164853,-6773.225947,-961.356068,6.319536,-0.005530,-4.256136
12 Mar 2024 04:03:38.000,-634.844921,-6773.227316,-965.611625,6.320321,0.002803,-4.254948
12 Mar 2024 04:03:39.000,-628.524208,-6773.220351,-969.865991,6.321098,0.011136,-4.253754
12 Mar 2024 04:03:40.000,-622.202722,-6773.205054,-974.119160,6.321867,0.019469,-4.252554
12 Mar 2024 04:03:41.000,-615.880470,-6773.181423,-978.371127,6.322629,0.027802,-4.251350
12 Mar 2024 04:03:42.000,-609.557461,-6773.149460,-982.621887,6.323383,0.036134,-4.250140
12 Mar 2024 04:03:43.000,-603.233702,-6773.109164,-986.871436,6.324129,0.044467,-4.248926
12 Mar 2024 04:03:44.000,-596.909200,-6773.060535,-991.119766,6.324867,0.052800,-4.247705
12 Mar 2024 04:03:45.000,-590.583965,-6773.003574,-995.366874,6.325597,0.061132,-4.246480
12 Mar 2024 04:03:46.000,-584.258002,-6772.938281,-999.612754,6.326320,0.069464,-4.245249
12 Mar 2024 04:03:47.000,-577.931321,-6772.864655,-1003.857401,6.327035,0.077797,-4.244014
12 Mar 2024 04:03:48.000,-571.603929,-6772.782697,-1008.100809,6.327742,0.086129,-4.242773
12 Mar 2024 04:03:49.000,-565.275834,-6772.692407,-1012.342974,6.328441,0.094460,-4.241526
12 Mar 2024 04:03:50.000,-558.947043,-6772.593785,-1016.583890,6.329133,0.102792,-4.240275
12 Mar 2024 04:03:51.000,-552.617565,-6772.486832,-1020.823551,6.329817,0.111124,-4.239018
12 Mar 2024 04:03:52.000,-546.287407,-6772.371547,-1025.061954,6.330493,0.119455,-4.237756
12 Mar 2024 04:03:53.000,-539.956576,-6772.247931,-1029.299092,6.331161,0.127786,-4.236489
12 Mar 2024 04:03:54.000,-533.625082,-6772.115984,-1033.534960,6.331821,0.136117,-4.235217
12 Mar 2024 04:03:55.000,-527.292931,-6771.975706,-1037.769553,6.332474,0.144448,-4.233939
12 Mar 2024 04:03:56.000,-520.960132,-6771.827097,-1042.002866,6.333118,0.152778,-4.232656
12 Mar 2024 04:03:57.000,-514.626691,-6771.670158,-1046.234893,6.333755,0.161109,-4.231368
12 Mar 2024 04:03:58.000,-508.292618,-6771.504889,-1050.465630,6.334385,0.169439,-4.230075
12 Mar 2024 04:03:59.000,-501.957919,-6771.331290,-1054.695072,6.335006,0.177768,-4.228777
12 Mar 2024 04:04:00.000,-495.622603,-6771.149361,-1058.923212,6.335620,0.186098,-4.227473
12 Mar 2024 04:04:01.000,-489.286677,-6770.959103,-1063.150046,6.336225,0.194427,-4.226164
12 Mar 2024 04:04:02.000,-482.950150,-6770.760516,-1067.375568,6.336823,0.202756,-4.224850
12 Mar 2024 04:04:03.000,-476.613028,-6770.553601,-1071.599774,6.337413,0.211084,-4.223531
12 Mar 2024 04:04:04.000,-470.275320,-6770.338356,-1075.822658,6.337996,0.219413,-4.222206
12 Mar 2024 04:04:05.000,-463.937033,-6770.114784,-1080.044214,6.338570,0.227741,-4.220877
12 Mar 2024 04:04:06.000,-457.598176,-6769.882884,-1084.264439,6.339137,0.236068,-4.219542
12 Mar 2024 04:04:07.000,-451.258756,-6769.642656,-1088.483326,6.339696,0.244396,-4.218202
12 Mar 2024 04:04:08.000,-444.918780,-6769.394101,-1092.700871,6.340247,0.252723,-4.216856
12 Mar 2024 04:04:09.000,-438.578258,-6769.137220,-1096.917067,6.340791,0.261049,-4.215506
